scenario,scenario_number,repeat_seed,model,n_train,n_test,split_stratification_mode,accuracy,precision,recall,f1,roc_auc,pr_auc,rmse,mae,r2
scenario4_majority_demo_only,4,115,Random Forest,159,41,target_plus_cohort,0.36585365853658536,0.26666666666666666,0.21052631578947367,0.23529411764705882,0.4569377990430622,0.5077347687641806,,,
scenario4_majority_demo_only,4,115,Gradient Boosting,159,41,target_plus_cohort,0.4146341463414634,0.35294117647058826,0.3157894736842105,0.3333333333333333,0.4904306220095694,0.4765793182076099,,,
scenario4_majority_demo_only,4,115,SVM (RBF),159,41,target_plus_cohort,0.4146341463414634,0.2727272727272727,0.15789473684210525,0.2,0.48325358851674644,0.4581688403751301,,,
scenario4_majority_demo_only,4,116,Logistic Regression,157,43,target_plus_cohort,0.6744186046511628,0.7777777777777778,0.3684210526315789,0.5,0.7017543859649124,0.6971012380809811,,,
scenario4_majority_demo_only,4,116,Random Forest,157,43,target_plus_cohort,0.5813953488372093,0.5555555555555556,0.2631578947368421,0.35714285714285715,0.5964912280701755,0.5467238835659888,,,
scenario4_majority_demo_only,4,116,Gradient Boosting,157,43,target_plus_cohort,0.6744186046511628,0.7272727272727273,0.42105263157894735,0.5333333333333333,0.5723684210526316,0.5558462425232036,,,
scenario4_majority_demo_only,4,116,SVM (RBF),157,43,target_plus_cohort,0.5581395348837209,0.5,0.21052631578947367,0.2962962962962963,0.6798245614035088,0.6295506315059843,,,
scenario4_majority_demo_only,4,117,Logistic Regression,158,42,target_plus_cohort,0.8095238095238095,0.8235294117647058,0.7368421052631579,0.7777777777777778,0.7871853546910755,0.6968543687194269,,,
scenario4_majority_demo_only,4,117,Random Forest,158,42,target_plus_cohort,0.7142857142857143,0.7692307692307693,0.5263157894736842,0.625,0.8398169336384439,0.8020359646345865,,,
scenario4_majority_demo_only,4,117,Gradient Boosting,158,42,target_plus_cohort,0.6428571428571429,0.75,0.3157894736842105,0.4444444444444444,0.7231121281464531,0.7355251538539351,,,
scenario4_majority_demo_only,4,117,SVM (RBF),158,42,target_plus_cohort,0.7142857142857143,0.64,0.8421052631578947,0.7272727272727273,0.8192219679633868,0.8229825901652528,,,
scenario4_majority_demo_only,4,118,Logistic Regression,158,42,target_plus_cohort,0.6190476190476191,0.5625,0.5,0.5294117647058824,0.6851851851851851,0.7440496232162899,,,
scenario4_majority_demo_only,4,118,Random Forest,158,42,target_plus_cohort,0.5238095238095238,0.4166666666666667,0.2777777777777778,0.3333333333333333,0.5694444444444444,0.5136819511819513,,,
scenario4_majority_demo_only,4,118,Gradient Boosting,158,42,target_plus_cohort,0.5238095238095238,0.25,0.05555555555555555,0.09090909090909091,0.4652777777777778,0.44261644716366083,,,
scenario4_majority_demo_only,4,118,SVM (RBF),158,42,target_plus_cohort,0.6190476190476191,0.5833333333333334,0.3888888888888889,0.4666666666666667,0.5763888888888888,0.6132054528395992,,,
scenario4_majority_demo_only,4,119,Logistic Regression,159,41,target_plus_cohort,0.7073170731707317,0.6666666666666666,0.7368421052631579,0.7,0.7535885167464115,0.7520129238465953,,,
scenario4_majority_demo_only,4,119,Random Forest,159,41,target_plus_cohort,0.6097560975609756,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.6746411483253588,0.7259647720005777,,,
scenario4_majority_demo_only,4,119,Gradient Boosting,159,41,target_plus_cohort,0.6585365853658537,0.6470588235294118,0.5789473684210527,0.6111111111111112,0.6818181818181819,0.623284578532756,,,
scenario4_majority_demo_only,4,119,SVM (RBF),159,41,target_plus_cohort,0.6341463414634146,0.5909090909090909,0.6842105263157895,0.6341463414634146,0.6961722488038278,0.6493513250092198,,,
scenario4_majority_demo_only,4,120,Logistic Regression,157,43,target_plus_cohort,0.5348837209302325,0.47058823529411764,0.42105263157894735,0.4444444444444444,0.6206140350877193,0.6850421672128014,,,
scenario4_majority_demo_only,4,120,Random Forest,157,43,target_plus_cohort,0.5813953488372093,0.5333333333333333,0.42105263157894735,0.47058823529411764,0.4758771929824561,0.47613723136168956,,,
scenario4_majority_demo_only,4,120,Gradient Boosting,157,43,target_plus_cohort,0.46511627906976744,0.4,0.42105263157894735,0.41025641025641024,0.4539473684210526,0.5984933384894575,,,
scenario4_majority_demo_only,4,120,SVM (RBF),157,43,target_plus_cohort,0.5813953488372093,0.5333333333333333,0.42105263157894735,0.47058823529411764,0.5679824561403509,0.5943195272796352,,,
scenario4_majority_demo_only,4,121,Logistic Regression,157,43,target_plus_cohort,0.37209302325581395,0.3181818181818182,0.3684210526315789,0.34146341463414637,0.4978070175438596,0.5343690666059087,,,
scenario4_majority_demo_only,4,121,Random Forest,157,43,target_plus_cohort,0.4418604651162791,0.35294117647058826,0.3157894736842105,0.3333333333333333,0.519736842105263,0.5511701913940632,,,
scenario4_majority_demo_only,4,121,Gradient Boosting,157,43,target_plus_cohort,0.46511627906976744,0.3333333333333333,0.21052631578947367,0.25806451612903225,0.5219298245614035,0.5687110944542694,,,
scenario4_majority_demo_only,4,121,SVM (RBF),157,43,target_plus_cohort,0.4186046511627907,0.35,0.3684210526315789,0.358974358974359,0.5723684210526316,0.6195546389094776,,,
scenario4_majority_demo_only,4,122,Logistic Regression,160,40,target_plus_cohort,0.6,0.6,0.47368421052631576,0.5294117647058824,0.5864661654135338,0.5726560333371479,,,
scenario4_majority_demo_only,4,122,Random Forest,160,40,target_plus_cohort,0.425,0.3,0.15789473684210525,0.20689655172413793,0.4786967418546366,0.507104313469517,,,
scenario4_majority_demo_only,4,122,Gradient Boosting,160,40,target_plus_cohort,0.5,0.45454545454545453,0.2631578947368421,0.3333333333333333,0.5238095238095238,0.5889066910599607,,,
scenario4_majority_demo_only,4,122,SVM (RBF),160,40,target_plus_cohort,0.475,0.4166666666666667,0.2631578947368421,0.3225806451612903,0.4135338345864662,0.5352695064582542,,,
scenario4_majority_demo_only,4,123,Logistic Regression,158,42,target_plus_cohort,0.6428571428571429,0.7,0.3684210526315789,0.4827586206896552,0.620137299771167,0.5613916914396979,,,
scenario4_majority_demo_only,4,123,Random Forest,158,42,target_plus_cohort,0.6190476190476191,0.6,0.47368421052631576,0.5294117647058824,0.6567505720823799,0.546761903268789,,,
scenario4_majority_demo_only,4,123,Gradient Boosting,158,42,target_plus_cohort,0.6904761904761905,0.6875,0.5789473684210527,0.6285714285714286,0.7231121281464532,0.605878186141344,,,
scenario4_majority_demo_only,4,123,SVM (RBF),158,42,target_plus_cohort,0.5952380952380952,0.625,0.2631578947368421,0.37037037037037035,0.6521739130434783,0.6747958991688097,,,
scenario4_majority_demo_only,4,124,Logistic Regression,155,45,target_plus_cohort,0.8,0.8235294117647058,0.7,0.7567567567567568,0.804,0.8113970723697385,,,
scenario4_majority_demo_only,4,124,Random Forest,155,45,target_plus_cohort,0.6888888888888889,0.7142857142857143,0.5,0.5882352941176471,0.668,0.6962665993318868,,,
scenario4_majority_demo_only,4,124,Gradient Boosting,155,45,target_plus_cohort,0.5333333333333333,0.46153846153846156,0.3,0.36363636363636365,0.5800000000000001,0.5446285912443428,,,
scenario4_majority_demo_only,4,124,SVM (RBF),155,45,target_plus_cohort,0.7111111111111111,0.7058823529411765,0.6,0.6486486486486487,0.704,0.7264250478203965,,,
scenario4_majority_demo_only,4,125,Logistic Regression,159,41,target_plus_cohort,0.5121951219512195,0.2857142857142857,0.11764705882352941,0.16666666666666666,0.5,0.4857049018403963,,,
scenario4_majority_demo_only,4,125,Random Forest,159,41,target_plus_cohort,0.5121951219512195,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.5661764705882353,0.5812657699854932,,,
scenario4_majority_demo_only,4,125,Gradient Boosting,159,41,target_plus_cohort,0.4878048780487805,0.35714285714285715,0.29411764705882354,0.3225806451612903,0.49264705882352944,0.5201098389299925,,,
scenario4_majority_demo_only,4,125,SVM (RBF),159,41,target_plus_cohort,0.3902439024390244,0.21428571428571427,0.17647058823529413,0.1935483870967742,0.463235294117647,0.39499243446611865,,,
scenario4_majority_demo_only,4,126,Logistic Regression,158,42,target_plus_cohort,0.6190476190476191,0.6363636363636364,0.3684210526315789,0.4666666666666667,0.6750572082379863,0.6556102995731478,,,
scenario4_majority_demo_only,4,126,Random Forest,158,42,target_plus_cohort,0.6190476190476191,0.6363636363636364,0.3684210526315789,0.4666666666666667,0.5652173913043478,0.5862359443998965,,,
scenario4_majority_demo_only,4,126,Gradient Boosting,158,42,target_plus_cohort,0.5238095238095238,0.45454545454545453,0.2631578947368421,0.3333333333333333,0.4919908466819223,0.46910040709992284,,,
scenario4_majority_demo_only,4,126,SVM (RBF),158,42,target_plus_cohort,0.5714285714285714,0.5555555555555556,0.2631578947368421,0.35714285714285715,0.5743707093821511,0.5420900319188018,,,
scenario4_majority_demo_only,4,127,Logistic Regression,159,41,target_plus_cohort,0.5853658536585366,0.5238095238095238,0.6111111111111112,0.5641025641025641,0.6183574879227054,0.6089457299983616,,,
scenario4_majority_demo_only,4,127,Random Forest,159,41,target_plus_cohort,0.4146341463414634,0.3125,0.2777777777777778,0.29411764705882354,0.36714975845410636,0.37564377772711105,,,
scenario4_majority_demo_only,4,127,Gradient Boosting,159,41,target_plus_cohort,0.4146341463414634,0.35,0.3888888888888889,0.3684210526315789,0.3840579710144928,0.40180985158520466,,,
scenario4_majority_demo_only,4,127,SVM (RBF),159,41,target_plus_cohort,0.5365853658536586,0.47368421052631576,0.5,0.4864864864864865,0.5917874396135266,0.5166780021824986,,,
scenario4_majority_demo_only,4,128,Logistic Regression,160,40,target_plus_cohort,0.525,0.45454545454545453,0.2777777777777778,0.3448275862068966,0.7272727272727272,0.5861235477603762,,,
scenario4_majority_demo_only,4,128,Random Forest,160,40,target_plus_cohort,0.45,0.0,0.0,0.0,0.5378787878787878,0.46117724867724863,,,
scenario4_majority_demo_only,4,128,Gradient Boosting,160,40,target_plus_cohort,0.45,0.25,0.1111111111111111,0.15384615384615385,0.4595959595959596,0.4297241235078689,,,
scenario4_majority_demo_only,4,128,SVM (RBF),160,40,target_plus_cohort,0.575,0.5555555555555556,0.2777777777777778,0.37037037037037035,0.6161616161616161,0.532497386418955,,,
scenario4_majority_demo_only,4,129,Logistic Regression,160,40,target_plus_cohort,0.425,0.3333333333333333,0.21052631578947367,0.25806451612903225,0.4636591478696742,0.45919330779622247,,,
scenario4_majority_demo_only,4,129,Random Forest,160,40,target_plus_cohort,0.375,0.2,0.10526315789473684,0.13793103448275862,0.3107769423558897,0.3964108144856067,,,
scenario4_majority_demo_only,4,129,Gradient Boosting,160,40,target_plus_cohort,0.35,0.0,0.0,0.0,0.14035087719298245,0.338585865897141,,,
scenario4_majority_demo_only,4,129,SVM (RBF),160,40,target_plus_cohort,0.425,0.375,0.3157894736842105,0.34285714285714286,0.48621553884711777,0.4653509590970891,,,
scenario2_vote_fraction_ct_only,2,100,Linear Regression,157,43,target_plus_cohort,0.627906976744186,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.736842105263158,,0.2975571940669527,0.23514787831064723,0.23973226948712578
scenario2_vote_fraction_ct_only,2,100,Random Forest Regressor,157,43,target_plus_cohort,0.627906976744186,0.5882352941176471,0.5263157894736842,0.5555555555555556,0.6710526315789473,,0.32106641478842696,0.264361617280222,0.11485299367622648
scenario2_vote_fraction_ct_only,2,100,Gradient Boosting Regressor,157,43,target_plus_cohort,0.5348837209302325,0.46153846153846156,0.3157894736842105,0.375,0.6469298245614035,,0.3176367170411168,0.2688149325885847,0.13366263619471086
scenario2_vote_fraction_ct_only,2,100,SVR (RBF),157,43,target_plus_cohort,0.6046511627906976,0.5714285714285714,0.42105263157894735,0.48484848484848486,0.6469298245614035,,0.3309406516714847,0.27236858338379183,0.059571280635047574
scenario2_vote_fraction_ct_only,2,101,Linear Regression,161,39,target_plus_cohort,0.5128205128205128,0.5,0.5789473684210527,0.5365853658536586,0.5921052631578947,,0.31988678150574124,0.28074021247529257,0.08923155216385437
scenario2_vote_fraction_ct_only,2,101,Random Forest Regressor,161,39,target_plus_cohort,0.5641025641025641,0.5714285714285714,0.42105263157894735,0.48484848484848486,0.5815789473684211,,0.34854285281887154,0.3040582651757865,-0.08125405989437473
scenario2_vote_fraction_ct_only,2,101,Gradient Boosting Regressor,161,39,target_plus_cohort,0.4358974358974359,0.4117647058823529,0.3684210526315789,0.3888888888888889,0.5289473684210526,,0.39305460056369795,0.34195964266804013,-0.3750584392220291
scenario2_vote_fraction_ct_only,2,101,SVR (RBF),161,39,target_plus_cohort,0.5897435897435898,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.6289473684210526,,0.3426846202152912,0.28477107089581716,-0.04521254885012693
scenario2_vote_fraction_ct_only,2,102,Linear Regression,156,44,target_plus_cohort,0.5,0.3888888888888889,0.3888888888888889,0.3888888888888889,0.5534188034188033,,0.35751195299492045,0.2743656669351155,-0.1979801047943177
scenario2_vote_fraction_ct_only,2,102,Random Forest Regressor,156,44,target_plus_cohort,0.5681818181818182,0.45454545454545453,0.2777777777777778,0.3448275862068966,0.6068376068376069,,0.33189699392165734,0.27736507088590423,-0.032464458494583015
scenario2_vote_fraction_ct_only,2,102,Gradient Boosting Regressor,156,44,target_plus_cohort,0.5227272727272727,0.38461538461538464,0.2777777777777778,0.3225806451612903,0.5512820512820513,,0.3615725495506362,0.3073379755553853,-0.22534780120863251
scenario2_vote_fraction_ct_only,2,102,SVR (RBF),156,44,target_plus_cohort,0.5454545454545454,0.4166666666666667,0.2777777777777778,0.3333333333333333,0.5405982905982907,,0.34239999762374224,0.27745946242239505,-0.09884384178945638
scenario2_vote_fraction_ct_only,2,103,Linear Regression,162,38,target_plus_cohort,0.6842105263157895,0.8571428571428571,0.35294117647058826,0.5,0.6554621848739497,,0.3168005671202509,0.2593182800015684,0.06097023695971715
scenario2_vote_fraction_ct_only,2,103,Random Forest Regressor,162,38,target_plus_cohort,0.6842105263157895,0.8571428571428571,0.35294117647058826,0.5,0.7759103641456583,,0.26808667056418545,0.2188977151303002,0.32755324960926235
scenario2_vote_fraction_ct_only,2,103,Gradient Boosting Regressor,162,38,target_plus_cohort,0.6578947368421053,0.7,0.4117647058823529,0.5185185185185185,0.7142857142857144,,0.28841885724496324,0.23671588908894403,0.22168614683979948
scenario2_vote_fraction_ct_only,2,103,SVR (RBF),162,38,target_plus_cohort,0.6578947368421053,0.8333333333333334,0.29411764705882354,0.43478260869565216,0.7142857142857143,,0.29516827374491944,0.24290227965906866,0.1848325914377813
scenario2_vote_fraction_ct_only,2,104,Linear Regression,156,44,target_plus_cohort,0.7045454545454546,0.7333333333333333,0.55,0.6285714285714286,0.7854166666666668,,0.275629282903778,0.22424954537190847,0.33945736338585697
scenario2_vote_fraction_ct_only,2,104,Random Forest Regressor,156,44,target_plus_cohort,0.6363636363636364,0.6666666666666666,0.4,0.5,0.6479166666666667,,0.30256935526727397,0.2634423357576766,0.20402390531477976
scenario2_vote_fraction_ct_only,2,104,Gradient Boosting Regressor,156,44,target_plus_cohort,0.6363636363636364,0.6666666666666666,0.4,0.5,0.7083333333333333,,0.3026928803721625,0.25855238094106814,0.20337385203442748
scenario2_vote_fraction_ct_only,2,104,SVR (RBF),156,44,target_plus_cohort,0.6136363636363636,0.6666666666666666,0.3,0.41379310344827586,0.6583333333333333,,0.3016572885972869,0.2602302574130699,0.2088154616938045
scenario2_vote_fraction_ct_only,2,105,Linear Regression,158,42,target_plus_cohort,0.6904761904761905,0.6842105263157895,0.65,0.6666666666666666,0.7363636363636363,,0.29448153418088185,0.24563445186557467,0.21775182886153588
scenario2_vote_fraction_ct_only,2,105,Random Forest Regressor,158,42,target_plus_cohort,0.7380952380952381,0.8,0.6,0.6857142857142857,0.7659090909090908,,0.2808308276956082,0.24314604985134866,0.2885932487057017
scenario2_vote_fraction_ct_only,2,105,Gradient Boosting Regressor,158,42,target_plus_cohort,0.6666666666666666,0.6666666666666666,0.6,0.631578947368421,0.7613636363636364,,0.2771834337812374,0.23263045523904907,0.30695256019048855
scenario2_vote_fraction_ct_only,2,105,SVR (RBF),158,42,target_plus_cohort,0.6666666666666666,0.65,0.65,0.65,0.7840909090909092,,0.3097513168264483,0.2503255588476684,0.13452456619016429
scenario2_vote_fraction_ct_only,2,106,Linear Regression,157,43,target_plus_cohort,0.6976744186046512,0.7333333333333333,0.55,0.6285714285714286,0.7847826086956521,,0.2810536509803097,0.23539887473753904,0.3015452678792194
scenario2_vote_fraction_ct_only,2,106,Random Forest Regressor,157,43,target_plus_cohort,0.6976744186046512,0.7333333333333333,0.55,0.6285714285714286,0.7586956521739131,,0.2757963277177285,0.2367529126773313,0.32743113340032315
scenario2_vote_fraction_ct_only,2,106,Gradient Boosting Regressor,157,43,target_plus_cohort,0.6511627906976745,0.6666666666666666,0.5,0.5714285714285714,0.6826086956521739,,0.2986327398290209,0.24851824416889462,0.21144018980420576
scenario2_vote_fraction_ct_only,2,106,SVR (RBF),157,43,target_plus_cohort,0.6511627906976745,0.6923076923076923,0.45,0.5454545454545454,0.7402173913043478,,0.3040806300062753,0.2562359634686689,0.18240671803476838
scenario2_vote_fraction_ct_only,2,107,Linear Regression,160,40,target_plus_cohort,0.55,0.5,0.4444444444444444,0.47058823529411764,0.5429292929292929,,0.3320108350932951,0.28247930156972983,0.03447128800571808
scenario2_vote_fraction_ct_only,2,107,Random Forest Regressor,160,40,target_plus_cohort,0.7,0.75,0.5,0.6,0.7398989898989898,,0.2803239000185955,0.2353475052339637,0.31169498754771807
scenario2_vote_fraction_ct_only,2,107,Gradient Boosting Regressor,160,40,target_plus_cohort,0.6,0.5833333333333334,0.3888888888888889,0.4666666666666667,0.702020202020202,,0.305678699496142,0.25216994678213417,0.18155211101618085
scenario2_vote_fraction_ct_only,2,107,SVR (RBF),160,40,target_plus_cohort,0.65,0.6428571428571429,0.5,0.5625,0.7171717171717171,,0.29098718604957546,0.23711554499043927,0.258333934787881
scenario2_vote_fraction_ct_only,2,108,Linear Regression,161,39,target_plus_cohort,0.6410256410256411,0.7,0.3888888888888889,0.5,0.7275132275132276,,0.3234379033845039,0.28116676701592286,0.10385811840665926
scenario2_vote_fraction_ct_only,2,108,Random Forest Regressor,161,39,target_plus_cohort,0.5897435897435898,0.625,0.2777777777777778,0.38461538461538464,0.6772486772486772,,0.3312739723352385,0.27110656524545407,0.05990968326751467
scenario2_vote_fraction_ct_only,2,108,Gradient Boosting Regressor,161,39,target_plus_cohort,0.6923076923076923,0.7142857142857143,0.5555555555555556,0.625,0.7354497354497355,,0.3126744919916334,0.25029476123368904,0.16250956752745216
scenario2_vote_fraction_ct_only,2,108,SVR (RBF),161,39,target_plus_cohort,0.5897435897435898,0.625,0.2777777777777778,0.38461538461538464,0.6507936507936508,,0.3614481052567143,0.29279225552939503,-0.1191462748513965
scenario2_vote_fraction_ct_only,2,109,Linear Regression,159,41,target_plus_cohort,0.6341463414634146,0.6,0.5,0.5454545454545454,0.7053140096618357,,0.3176761699447581,0.2600872330252395,0.13151838710113095
scenario2_vote_fraction_ct_only,2,109,Random Forest Regressor,159,41,target_plus_cohort,0.6341463414634146,0.6,0.5,0.5454545454545454,0.7367149758454106,,0.30852211840368604,0.2624902860614242,0.18084900799335335
scenario2_vote_fraction_ct_only,2,109,Gradient Boosting Regressor,159,41,target_plus_cohort,0.5121951219512195,0.4166666666666667,0.2777777777777778,0.3333333333333333,0.606280193236715,,0.35901535723644523,0.30204498490105425,-0.10921926758962663
scenario2_vote_fraction_ct_only,2,109,SVR (RBF),159,41,target_plus_cohort,0.6585365853658537,0.6666666666666666,0.4444444444444444,0.5333333333333333,0.6545893719806763,,0.3142711049107075,0.26357506654582064,0.15003653756586743
scenario2_vote_fraction_ct_only,2,110,Linear Regression,158,42,target_plus_cohort,0.6190476190476191,0.5882352941176471,0.5263157894736842,0.5555555555555556,0.6967963386727688,,0.3499767452639781,0.29103635655031607,-0.01437223476948768
scenario2_vote_fraction_ct_only,2,110,Random Forest Regressor,158,42,target_plus_cohort,0.5238095238095238,0.47368421052631576,0.47368421052631576,0.47368421052631576,0.5995423340961099,,0.38214775310772664,0.31887364491251036,-0.20943239803812652
scenario2_vote_fraction_ct_only,2,110,Gradient Boosting Regressor,158,42,target_plus_cohort,0.5476190476190477,0.5,0.42105263157894735,0.45714285714285713,0.5995423340961099,,0.3746681983957807,0.30622140606106607,-0.16255267925090666
scenario2_vote_fraction_ct_only,2,110,SVR (RBF),158,42,target_plus_cohort,0.6190476190476191,0.5882352941176471,0.5263157894736842,0.5555555555555556,0.6659038901601831,,0.37174049068333087,0.3121083065733953,-0.14445497942434304
scenario2_vote_fraction_ct_only,2,111,Linear Regression,159,41,target_plus_cohort,0.4878048780487805,0.4166666666666667,0.2631578947368421,0.3225806451612903,0.5717703349282297,,0.34797838450781987,0.28928407924066407,-0.19112796918400798
scenario2_vote_fraction_ct_only,2,111,Random Forest Regressor,159,41,target_plus_cohort,0.6097560975609756,0.6666666666666666,0.3157894736842105,0.42857142857142855,0.5669856459330143,,0.35745529159688705,0.296564023374999,-0.25689022443922127
scenario2_vote_fraction_ct_only,2,111,Gradient Boosting Regressor,159,41,target_plus_cohort,0.6341463414634146,0.6666666666666666,0.42105263157894735,0.5161290322580645,0.6208133971291866,,0.352478761344232,0.27985474612779915,-0.22213672479850533
scenario2_vote_fraction_ct_only,2,111,SVR (RBF),159,41,target_plus_cohort,0.4634146341463415,0.4,0.3157894736842105,0.35294117647058826,0.46889952153110037,,0.38301060491961064,0.3349215678544496,-0.4430304168675716
scenario2_vote_fraction_ct_only,2,112,Linear Regression,161,39,target_plus_cohort,0.6666666666666666,0.7777777777777778,0.3888888888888889,0.5185185185185185,0.7195767195767196,,0.3074920435459088,0.249719878753463,0.19004159960071887
scenario2_vote_fraction_ct_only,2,112,Random Forest Regressor,161,39,target_plus_cohort,0.5384615384615384,0.5,0.2222222222222222,0.3076923076923077,0.6613756613756614,,0.31838254896786033,0.2708762767779861,0.1316526979641639
scenario2_vote_fraction_ct_only,2,112,Gradient Boosting Regressor,161,39,target_plus_cohort,0.5128205128205128,0.4444444444444444,0.2222222222222222,0.2962962962962963,0.5291005291005291,,0.34738656113313615,0.2892581455111691,-0.03376297964611985
scenario2_vote_fraction_ct_only,2,112,SVR (RBF),161,39,target_plus_cohort,0.5641025641025641,0.6,0.16666666666666666,0.2608695652173913,0.67989417989418,,0.34063346514308956,0.29207739418957684,0.006038475563521772
scenario2_vote_fraction_ct_only,2,113,Linear Regression,157,43,target_plus_cohort,0.6046511627906976,0.55,0.5789473684210527,0.5641025641025641,0.6896929824561403,,0.34436645758016526,0.2753966771384313,-0.05643853667351939
scenario2_vote_fraction_ct_only,2,113,Random Forest Regressor,157,43,target_plus_cohort,0.7209302325581395,0.7333333333333333,0.5789473684210527,0.6470588235294118,0.7171052631578947,,0.3162670466477865,0.25487402756588806,0.10893284676723425
scenario2_vote_fraction_ct_only,2,113,Gradient Boosting Regressor,157,43,target_plus_cohort,0.627906976744186,0.6363636363636364,0.3684210526315789,0.4666666666666667,0.75,,0.31545443749303864,0.25940541569929176,0.1135059384300231
scenario2_vote_fraction_ct_only,2,113,SVR (RBF),157,43,target_plus_cohort,0.6046511627906976,0.5833333333333334,0.3684210526315789,0.45161290322580644,0.5625,,0.38303039465959793,0.30967072237399934,-0.3069802490801965
scenario2_vote_fraction_ct_only,2,114,Linear Regression,160,40,target_plus_cohort,0.625,0.6,0.35294117647058826,0.4444444444444444,0.639386189258312,,0.3018604493685379,0.24735774521801285,0.20956378020551236
scenario2_vote_fraction_ct_only,2,114,Random Forest Regressor,160,40,target_plus_cohort,0.625,0.6,0.35294117647058826,0.4444444444444444,0.7365728900255755,,0.2755825672116217,0.2420448706386206,0.34119348225683643
scenario2_vote_fraction_ct_only,2,114,Gradient Boosting Regressor,160,40,target_plus_cohort,0.65,0.6666666666666666,0.35294117647058826,0.46153846153846156,0.6675191815856776,,0.30725864432326383,0.26218671006554917,0.18104012472064623
scenario2_vote_fraction_ct_only,2,114,SVR (RBF),160,40,target_plus_cohort,0.6,0.5454545454545454,0.35294117647058826,0.42857142857142855,0.6112531969309463,,0.3017271119790391,0.2738217023823689,0.2102619268155136
scenario2_vote_fraction_ct_only,2,115,Linear Regression,157,43,target_plus_cohort,0.6046511627906976,0.5882352941176471,0.5,0.5405405405405406,0.641304347826087,,0.3606636279223879,0.3019123952484066,-0.10779539404025251
scenario2_vote_fraction_ct_only,2,115,Random Forest Regressor,157,43,target_plus_cohort,0.6744186046511628,0.7142857142857143,0.5,0.5882352941176471,0.7586956521739131,,0.32657049534637195,0.26852179008186755,0.09174300523207635
scenario2_vote_fraction_ct_only,2,115,Gradient Boosting Regressor,157,43,target_plus_cohort,0.6046511627906976,0.5882352941176471,0.5,0.5405405405405406,0.6608695652173913,,0.3451347211607136,0.2760718649846312,-0.014453548857279674
scenario2_vote_fraction_ct_only,2,115,SVR (RBF),157,43,target_plus_cohort,0.46511627906976744,0.36363636363636365,0.2,0.25806451612903225,0.47173913043478255,,0.39666759822220793,0.3304818327390883,-0.34001084865930364
scenario2_vote_fraction_ct_only,2,116,Linear Regression,160,40,target_plus_cohort,0.675,0.6470588235294118,0.6111111111111112,0.6285714285714286,0.7904040404040404,,0.27554868826665885,0.2351897850127445,0.33494528812721447
scenario2_vote_fraction_ct_only,2,116,Random Forest Regressor,160,40,target_plus_cohort,0.675,0.631578947368421,0.6666666666666666,0.6486486486486487,0.7954545454545454,,0.2552286884988454,0.2123968206947373,0.4294159115371622
scenario2_vote_fraction_ct_only,2,116,Gradient Boosting Regressor,160,40,target_plus_cohort,0.65,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.7777777777777777,,0.26620397625457104,0.2182326332185657,0.37928855205479506
scenario2_vote_fraction_ct_only,2,116,SVR (RBF),160,40,target_plus_cohort,0.675,0.631578947368421,0.6666666666666666,0.6486486486486487,0.7828282828282829,,0.2681866996979387,0.2238267618315321,0.3700078315777604
scenario2_vote_fraction_ct_only,2,117,Linear Regression,158,42,target_plus_cohort,0.6428571428571429,0.5882352941176471,0.5555555555555556,0.5714285714285714,0.7060185185185185,,0.31568276686585567,0.2495210678712098,0.07151851338931847
scenario2_vote_fraction_ct_only,2,117,Random Forest Regressor,158,42,target_plus_cohort,0.6190476190476191,0.5625,0.5,0.5294117647058824,0.7129629629629628,,0.3168387369761837,0.25738181799094495,0.06470621912689023
scenario2_vote_fraction_ct_only,2,117,Gradient Boosting Regressor,158,42,target_plus_cohort,0.6190476190476191,0.5625,0.5,0.5294117647058824,0.6678240740740741,,0.33757943525530437,0.28211481993705023,-0.06175292089397888
scenario2_vote_fraction_ct_only,2,117,SVR (RBF),158,42,target_plus_cohort,0.5952380952380952,0.5333333333333333,0.4444444444444444,0.48484848484848486,0.638888888888889,,0.35455972990091095,0.28331796982773083,-0.1712519192618267
scenario2_vote_fraction_ct_only,2,118,Linear Regression,156,44,target_plus_cohort,0.6818181818181818,0.631578947368421,0.631578947368421,0.631578947368421,0.7,,0.32611532229257073,0.2672554374690105,0.06740645765787867
scenario2_vote_fraction_ct_only,2,118,Random Forest Regressor,156,44,target_plus_cohort,0.6363636363636364,0.5882352941176471,0.5263157894736842,0.5555555555555556,0.7326315789473684,,0.32428951137921885,0.27410663210947295,0.07781978580345439
scenario2_vote_fraction_ct_only,2,118,Gradient Boosting Regressor,156,44,target_plus_cohort,0.5681818181818182,0.5,0.5263157894736842,0.5128205128205128,0.6189473684210526,,0.38185055665136575,0.3037716227205375,-0.27860633358984743
scenario2_vote_fraction_ct_only,2,118,SVR (RBF),156,44,target_plus_cohort,0.6136363636363636,0.6,0.3157894736842105,0.41379310344827586,0.5536842105263158,,0.33801078041080573,0.29044766784231385,-0.001869369114452013
